restaurant_id,restaurant_name,rating,n_comment,rank,url
891,KFC Pondok Candra,3.5,14,"#891 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9465591-Reviews-KFC_Pondok_Candra-Surabaya_East_Java_Java.html
892,Ayam Goreng Karawaci Surabaya,4.5,3,"#892 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14206206-Reviews-Ayam_Goreng_Karawaci_Surabaya-Surabaya_East_Java_Java.html
893,Dermaga Seafood Restaurant,4,5,"#893 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11699709-Reviews-Dermaga_Seafood_Restaurant-Surabaya_East_Java_Java.html
894,Depot Cwie Mie Malang,4,4,"#894 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11670979-Reviews-Depot_Cwie_Mie_Malang-Surabaya_East_Java_Java.html
895,Be Waffle,3.5,6,"#895 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10086584-Reviews-Be_Waffle-Surabaya_East_Java_Java.html
896,Kimukatsu,3.5,8,"#896 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14206047-Reviews-Kimukatsu-Surabaya_East_Java_Java.html
897,KFC Basuki Rahmat,3.5,14,"#897 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10059451-Reviews-KFC_Basuki_Rahmat-Surabaya_East_Java_Java.html
898,Bread Story,3.5,7,"#898 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6490058-Reviews-Bread_Story-Surabaya_East_Java_Java.html
899,Kikil Sapi,3.5,7,"#899 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3649169-Reviews-Kikil_Sapi-Surabaya_East_Java_Java.html
900,Ovala Resto,4.5,4,"#900 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12010359-Reviews-Ovala_Resto-Surabaya_East_Java_Java.html
901,Warung Waru Doyong,4,5,"#901 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10535018-Reviews-Warung_Waru_Doyong-Surabaya_East_Java_Java.html
902,Le Ciel Bleu Resto & Caffe,3.5,9,"#902 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7812565-Reviews-Le_Ciel_Bleu_Resto_Caffe-Surabaya_East_Java_Java.html
903,Haryono Kitchen,3.5,12,"#903 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12878707-Reviews-Haryono_Kitchen-Surabaya_East_Java_Java.html
904,Nasi Pecel Bu Kani,4,5,"#904 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9979835-Reviews-Nasi_Pecel_Bu_Kani-Surabaya_East_Java_Java.html
905,Casa del Gelato,3.5,6,"#905 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3444538-Reviews-Casa_del_Gelato-Surabaya_East_Java_Java.html
906,Cocofrio Ice Cream,3.5,7,"#906 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10241478-Reviews-Cocofrio_Ice_Cream-Surabaya_East_Java_Java.html
907,Fu Siang Depot,3.5,7,"#907 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233541-Reviews-Fu_Siang_Depot-Surabaya_East_Java_Java.html
908,Ayam Goreng Citra Pemuda,3.5,12,"#908 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4609994-Reviews-Ayam_Goreng_Citra_Pemuda-Surabaya_East_Java_Java.html
909,Restaurant Van Java Cafe,3.5,6,"#909 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489890-Reviews-Restaurant_Van_Java_Cafe-Surabaya_East_Java_Java.html
910,Hiewan Petemon,3.5,7,"#910 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10038795-Reviews-Hiewan_Petemon-Surabaya_East_Java_Java.html
911,Oriana,3.5,16,"#911 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d1028855-Reviews-Oriana-Surabaya_East_Java_Java.html
912,Warunk Upnormal,3.5,12,"#912 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12987755-Reviews-Warunk_Upnormal-Surabaya_East_Java_Java.html
913,Myoung Ga,4,4,"#913 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15363459-Reviews-Myoung_Ga-Surabaya_East_Java_Java.html
914,Huang Table,4,4,"#914 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10404085-Reviews-Huang_Table-Surabaya_East_Java_Java.html
915,Morin Bakery,3.5,14,"#915 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7709292-Reviews-Morin_Bakery-Surabaya_East_Java_Java.html
916,Seigo,3.5,8,"#916 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12800999-Reviews-Seigo-Surabaya_East_Java_Java.html
917,Almond Tree Cakes,4.5,3,"#917 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12951845-Reviews-Almond_Tree_Cakes-Surabaya_East_Java_Java.html
918,Omah Sae,4,5,"#918 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13222702-Reviews-Omah_Sae-Surabaya_East_Java_Java.html
919,A&W CITO,3.5,12,"#919 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8790345-Reviews-A_W_CITO-Surabaya_East_Java_Java.html
920,Gule Kepala Ikan Pak Untung Surabaya,4,5,"#920 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10230522-Reviews-Gule_Kepala_Ikan_Pak_Untung_Surabaya-Surabaya_East_Java_Java.html
921,Kok Tong Kopi,4,4,"#921 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14455766-Reviews-Kok_Tong_Kopi-Surabaya_East_Java_Java.html
922,Marutama Ramen,3.5,5,"#922 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15556136-Reviews-Marutama_Ramen-Surabaya_East_Java_Java.html
923,Kartka Mie&Ramen,4,4,"#923 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11045683-Reviews-Kartka_Mie_Ramen-Surabaya_East_Java_Java.html
924,Onokabe,4.5,2,"#924 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d17432409-Reviews-Onokabe-Surabaya_East_Java_Java.html
925,Edamame,4,5,"#925 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12514778-Reviews-Edamame-Surabaya_East_Java_Java.html
926,Aji Ichiban Restaurant,4,5,"#926 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233091-Reviews-Aji_Ichiban_Restaurant-Surabaya_East_Java_Java.html
927,Aditya Sus Duren & Ketan Duren,4,3,"#927 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15059562-Reviews-Aditya_Sus_Duren_Ketan_Duren-Surabaya_East_Java_Java.html
928,Nomos Cafe,4.5,3,"#928 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11949341-Reviews-Nomos_Cafe-Surabaya_East_Java_Java.html
929,Boncafe,4,5,"#929 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10743912-Reviews-Boncafe-Surabaya_East_Java_Java.html
930,Daun Lada - Transmart Rungkut,4,3,"#930 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14982328-Reviews-Daun_Lada_Transmart_Rungkut-Surabaya_East_Java_Java.html
931,Captain Hood Fish & Chicken,4,3,"#931 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13798400-Reviews-Captain_Hood_Fish_Chicken-Surabaya_East_Java_Java.html
932,Dunia Rujak,4,3,"#932 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14960599-Reviews-Dunia_Rujak-Surabaya_East_Java_Java.html
933,Restauran Kapulaga,3.5,18,"#933 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4895248-Reviews-Restauran_Kapulaga-Surabaya_East_Java_Java.html
934,Dairy Queen Pakuwon Mall,4,3,"#934 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14078071-Reviews-Dairy_Queen_Pakuwon_Mall-Surabaya_East_Java_Java.html
935,Top Noodles Express East Coast Center,3.5,17,"#935 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8710098-Reviews-Top_Noodles_Express_East_Coast_Center-Surabaya_East_Java_Java.html
936,McDonald's Manyar Kertoarjo,3.5,24,"#936 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8643334-Reviews-McDonald_s_Manyar_Kertoarjo-Surabaya_East_Java_Java.html
937,Lumer Kafe,4,3,"#937 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d16812998-Reviews-Lumer_Kafe-Surabaya_East_Java_Java.html
938,La fonda Churros,3.5,9,"#938 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7974119-Reviews-La_fonda_Churros-Surabaya_East_Java_Java.html
939,Nasi Babat Madura,4,3,"#939 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14135511-Reviews-Nasi_Babat_Madura-Surabaya_East_Java_Java.html
940,Ayam Goreng Putra Pemuda,3.5,9,"#940 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9778887-Reviews-Ayam_Goreng_Putra_Pemuda-Surabaya_East_Java_Java.html
941,Zenbu House of Mozaru Pakuwon Mall,4,3,"#941 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14108803-Reviews-Zenbu_House_of_Mozaru_Pakuwon_Mall-Surabaya_East_Java_Java.html
942,Ojju K-Food,4,3,"#942 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14795371-Reviews-Ojju_K_Food-Surabaya_East_Java_Java.html
943,Ahjumma Kitchen,4,3,"#943 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12951825-Reviews-Ahjumma_Kitchen-Surabaya_East_Java_Java.html
944,Maxx Coffee,4,3,"#944 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15023045-Reviews-Maxx_Coffee-Surabaya_East_Java_Java.html
945,Dragon Hot Pot,4,3,"#945 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d16763009-Reviews-Dragon_Hot_Pot-Surabaya_East_Java_Java.html
946,Lee Claypot,4,3,"#946 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15801408-Reviews-Lee_Claypot-Surabaya_East_Java_Java.html
947,Pojok Tambak Bayan,4,4,"#947 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14942050-Reviews-Pojok_Tambak_Bayan-Surabaya_East_Java_Java.html
948,Sioke Siobak 123,4,4,"#948 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11890626-Reviews-Sioke_Siobak_123-Surabaya_East_Java_Java.html
949,Shabu-shabu On Yasai HR Muhammad,4,3,"#949 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14096924-Reviews-Shabu_shabu_On_Yasai_HR_Muhammad-Surabaya_East_Java_Java.html
950,Elixir - Hot Pot Specialist,3.5,5,"#950 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13932059-Reviews-Elixir_Hot_Pot_Specialist-Surabaya_East_Java_Java.html
951,Ikan Bakar Mataram,3,20,"#951 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7057508-Reviews-Ikan_Bakar_Mataram-Surabaya_East_Java_Java.html
952,Mie Galaxy,4.5,2,"#952 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15079107-Reviews-Mie_Galaxy-Surabaya_East_Java_Java.html
953,Depot Hawai,4,5,"#953 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610116-Reviews-Depot_Hawai-Surabaya_East_Java_Java.html
954,Garasi Ergo,4.5,2,"#954 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14791110-Reviews-Garasi_Ergo-Surabaya_East_Java_Java.html
955,Nasi Pecel Nyamleng Gayeng,4,7,"#955 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10794870-Reviews-Nasi_Pecel_Nyamleng_Gayeng-Surabaya_East_Java_Java.html
956,Tepi Barat Rumah Kopi,4.5,2,"#956 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15641935-Reviews-Tepi_Barat_Rumah_Kopi-Surabaya_East_Java_Java.html
957,Bakwan Babi Karunia,4.5,2,"#957 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15584808-Reviews-Bakwan_Babi_Karunia-Surabaya_East_Java_Java.html
958,HC Resto,4,5,"#958 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3523926-Reviews-HC_Resto-Surabaya_East_Java_Java.html
959,Assalam Bistro & Cafe,4,4,"#959 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13422156-Reviews-Assalam_Bistro_Cafe-Surabaya_East_Java_Java.html
960,Rumah Makan Kampung Steak,3.5,11,"#960 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234042-Reviews-Rumah_Makan_Kampung_Steak-Surabaya_East_Java_Java.html
961,Warung Mapan,4,4,"#961 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14795619-Reviews-Warung_Mapan-Surabaya_East_Java_Java.html
962,Donburi Ichiya,3.5,7,"#962 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13818053-Reviews-Donburi_Ichiya-Surabaya_East_Java_Java.html
963,Sari Bundo,3.5,7,"#963 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489234-Reviews-Sari_Bundo-Surabaya_East_Java_Java.html
964,Flip Burger,4,4,"#964 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14028325-Reviews-Flip_Burger-Surabaya_East_Java_Java.html
965,Javana Restaurants,4,5,"#965 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233662-Reviews-Javana_Restaurants-Surabaya_East_Java_Java.html
966,Depot Soto Banjar Bu Henny,4,3,"#966 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12851072-Reviews-Depot_Soto_Banjar_Bu_Henny-Surabaya_East_Java_Java.html
967,Phinisi Seafood Restaurant,3.5,6,"#967 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10116100-Reviews-Phinisi_Seafood_Restaurant-Surabaya_East_Java_Java.html
968,United Steak,4,4,"#968 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14048795-Reviews-United_Steak-Surabaya_East_Java_Java.html
969,Nan Yuan,4,7,"#969 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489052-Reviews-Nan_Yuan-Surabaya_East_Java_Java.html
970,Bon Appetit,4.5,2,"#970 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15273915-Reviews-Bon_Appetit-Surabaya_East_Java_Java.html
971,Shao Kao,4.5,2,"#971 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15213038-Reviews-Shao_Kao-Surabaya_East_Java_Java.html
972,La Kwok Resto,4,3,"#972 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15059302-Reviews-La_Kwok_Resto-Surabaya_East_Java_Java.html
973,Dapoer Mantab,4,4,"#973 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12145605-Reviews-Dapoer_Mantab-Surabaya_East_Java_Java.html
974,Depot Tiga Rasa,4,3,"#974 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12962441-Reviews-Depot_Tiga_Rasa-Surabaya_East_Java_Java.html
975,Salt n Sugar Cafe & Bistro,3.5,6,"#975 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12685297-Reviews-Salt_n_Sugar_Cafe_Bistro-Surabaya_East_Java_Java.html
976,Nam Cheong,4.5,2,"#976 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13505434-Reviews-Nam_Cheong-Surabaya_East_Java_Java.html
977,Eiger Coffee,4,3,"#977 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13921262-Reviews-Eiger_Coffee-Surabaya_East_Java_Java.html
978,Sop Buntut Pabean,4,4,"#978 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12651823-Reviews-Sop_Buntut_Pabean-Surabaya_East_Java_Java.html
979,Depot Madinah,4,3,"#979 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12868918-Reviews-Depot_Madinah-Surabaya_East_Java_Java.html
980,Pondok Tempo Doeloe,4.5,2,"#980 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14861010-Reviews-Pondok_Tempo_Doeloe-Surabaya_East_Java_Java.html
981,Bebek Joss Gandos,4,5,"#981 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13205258-Reviews-Bebek_Joss_Gandos-Surabaya_East_Java_Java.html
982,Dotcom Cafe,4,6,"#982 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12884433-Reviews-Dotcom_Cafe-Surabaya_East_Java_Java.html
983,Kunokini Cafe & Resto,3.5,9,"#983 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15692993-Reviews-Kunokini_Cafe_Resto-Surabaya_East_Java_Java.html
984,Lao Pan Pasar Atom,3.5,11,"#984 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9748059-Reviews-Lao_Pan_Pasar_Atom-Surabaya_East_Java_Java.html
985,Kebab Turki Baba Rafi,4,3,"#985 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12539025-Reviews-Kebab_Turki_Baba_Rafi-Surabaya_East_Java_Java.html
986,Kikil Sapi Ria Cak Ratno,4.5,2,"#986 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14956885-Reviews-Kikil_Sapi_Ria_Cak_Ratno-Surabaya_East_Java_Java.html
987,Mie Hakka,4,3,"#987 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14455925-Reviews-Mie_Hakka-Surabaya_East_Java_Java.html
988,McDonald's Mulyosari,3.5,17,"#988 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8654007-Reviews-McDonald_s_Mulyosari-Surabaya_East_Java_Java.html
989,Hakata Ikkousha,4.5,2,"#989 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14941952-Reviews-Hakata_Ikkousha-Surabaya_East_Java_Java.html
990,Baegopa?,4,3,"#990 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12624254-Reviews-Baegopa-Surabaya_East_Java_Java.html
991,Pentol Gila,4,3,"#991 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12793218-Reviews-Pentol_Gila-Surabaya_East_Java_Java.html
992,Snow Bowl,3.5,9,"#992 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8872726-Reviews-Snow_Bowl-Surabaya_East_Java_Java.html
993,Fellas Eatery,4,3,"#993 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12145037-Reviews-Fellas_Eatery-Surabaya_East_Java_Java.html
994,Fat Choi Noodle,4,3,"#994 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14124165-Reviews-Fat_Choi_Noodle-Surabaya_East_Java_Java.html
995,Cafe Grazia,4,5,"#995 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488251-Reviews-Cafe_Grazia-Surabaya_East_Java_Java.html
996,Kencana Coffee Shop,3.5,6,"#996 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489173-Reviews-Kencana_Coffee_Shop-Surabaya_East_Java_Java.html
997,BeKing Resto,4,13,"#997 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9828534-Reviews-BeKing_Resto-Surabaya_East_Java_Java.html
998,JM 354,4,3,"#998 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13833384-Reviews-JM_354-Surabaya_East_Java_Java.html
999,Moji Classic Resto,3.5,5,"#999 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9785376-Reviews-Moji_Classic_Resto-Surabaya_East_Java_Java.html
1000,Gekko Coffee,4.5,2,"#1,000 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14094405-Reviews-Gekko_Coffee-Surabaya_East_Java_Java.html
1001,Madame Brew Coffee & Cuisine,4.5,2,"#1,001 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14021002-Reviews-Madame_Brew_Coffee_Cuisine-Surabaya_East_Java_Java.html
